       20000   11.0002003       4.99999987E-05
   7.61464977       19.0447998       12.5580997      -5.02668992E-02   1.23641002      0.566601992    
   6.89016008       18.9629993       12.5445995     -0.331604987     -0.258468002      0.632911980    
   7.22684002       18.3185997       12.5573997      0.630438983      0.479041010      0.788034976    
   7.27720022       18.1422005       12.5932999      0.726298988      0.640316010      0.715548992    
   7.32657003       18.5181007       12.6084995      0.572300017      0.452401012      0.744203985    
   7.77967978       18.5842991       12.5651999      0.568470001       1.45640004      0.915542006    
   7.55241013       18.9880009       12.5900002      0.179257005      0.630124986      0.875261009    
   6.47547007       17.9482994       12.5635004      0.627726972      0.199869007      0.693530023    
   8.23719978       18.4529991       12.5534000      0.429978997       2.16125989      0.653425992    
   7.07053995       20.2296009       12.5451002      -1.99765003      0.409289002      0.787765980    
   7.28361988       19.7681999       12.5697002      -1.70033002      0.469150007      0.673464000    
   6.38556004       19.1033993       12.5760002     -0.719878018     -0.369228005      0.719506025    
   8.27626038       18.5177994       12.5768995      0.336822003       2.23132992      0.746896982    
   8.14896965       19.4347000       12.5434999      -1.21792996       2.19848990      0.903083980    
   6.83312988       18.9104996       12.5713997     -0.327852994     -0.276414990      0.736827016    
   7.66648006       19.9368000       12.5720997      -1.86535001       1.17638004      0.746077001    
   8.36190033       19.0531006       12.5840998     -0.482703000       2.51931000      0.772912025    
   7.76395988       20.0002003       12.5748997      -1.90063000       1.24811006      0.721930981    
   6.89962006       18.9561005       12.5720997     -0.311949998     -0.259265989      0.748100996    
   7.50715017       19.1842995       12.5670004      -1.18253005      0.461120993       1.07958996    
   6.29763985       19.4897003       12.5763998      -1.16226995     -0.257822990      0.764576018    
   7.31522989       19.8827000       12.5756998      -1.82628000      0.547913015      0.725987971    
   7.68434000       19.7245998       12.5549002      -1.78722000       1.24169004      0.774829984    
   6.16972017       19.2220001       12.5844002     -0.848694980     -0.307877988      0.743241012    
   6.86440992       17.5942001       12.5619001       1.03492999      0.522404015      0.696408987    
   8.33003044       20.1422997       12.5121002      -1.73687005       1.80446005      0.821294010    
   6.46115017       17.8108997       12.5695000      0.724874973      0.252719998      0.654911995    
   8.17352962       19.5088997       12.5710001      -1.28970003       2.17765999      0.728761017    
   8.34646988       18.6107998       12.5801001      0.207766995       2.34418988      0.636537015    
   5.72754002       18.4025002       12.6002998       8.49720985E-02 -0.162211999      0.715167999    
   7.67026997       18.9016991       12.5799999      0.416337997       1.36781001      0.279771000    
   6.96082020       19.4578991       12.5839005      -1.17145002     -0.112931997      0.598645985    
   8.30994987       18.2287006       12.5434999      0.651534021       2.07350993      0.596921980    
   9.24876022       18.0377007       12.5241003      0.479728013       2.14660001      0.705093026    
   6.74139023       20.2604008       12.5565996      -1.93262994      0.273557007      0.640787005    
   6.44808006       18.4272995       12.6244001      0.115764998     -0.114427000      0.684831023    
   7.82465982       19.5114002       12.5781002      -1.66077006       1.65961003      0.793697000    
   6.58659983       18.9897003       12.5725002     -0.528219998     -0.367505997      0.709535003    
   7.09287977       19.0877991       12.5760002     -0.568291008      -8.65382999E-02  0.449414015    
   7.41192007       18.8148994       12.5261002      0.266959995      0.427783012      0.869935989    
   5.73306990       18.7306004       12.5538998     -0.246228993     -0.228841007      0.700042009    
   6.70834017       18.9589005       12.5977001     -0.468964994     -0.321446002      0.783316016    
   7.19634008       20.4993000       12.5840998      -2.15910006      0.696702003      0.707683980    
   7.55040979       19.1511993       12.5692997      -1.31105006      0.380827993      0.671253026    
   7.25515985       18.8955994       12.5944004       3.12595000E-03   9.75866020E-02  0.805615008    
   7.55776978       19.1746998       12.6029997      -1.16773999      0.517701030      0.252948999    
   8.28318024       18.8518009       12.5768003     -0.122717001       2.39563990      0.875765026    
   7.19094992       19.4846992       12.5733995      -1.37124002      0.165250003      0.757125020    
   7.62496996       18.9433002       12.5642996      0.359551013       1.07584000      0.434836000    
   6.41845989       19.6266994       12.6037998      -1.32505000     -0.209746003      0.672914982    
   6.04120016       19.4232006       12.5664997      -1.00137997     -0.264200002      0.687053978    
   7.38156986       19.4822006       12.5692997      -1.53720999      0.578309000      0.689100027    
   7.62933016       18.2623997       12.6194000      0.782148004       1.17689002      0.784600973    
   7.95837021       18.4960003       12.5817003      0.552249014       1.74161994      0.695490003    
   7.33620977       19.1935005       12.5815001     -0.994655013      0.190748006      0.699957013    
   7.88651991       18.6320000       12.5579996      0.454822004       1.71559000      0.664834023    
   7.77147007       18.8862000       12.5623999      0.205534995       1.80771995      0.806146979    
   9.04080963       20.1833992       12.5939999      -1.69134998       2.13474011      0.694526017    
   7.10284996       19.4570999       12.5974998      -1.23617995      -5.40553010E-04  0.526803017    
   7.74082994       19.8694000       12.5705996      -1.82948995       1.30965996      0.768280983    
   7.39377022       19.3745003       12.5621996      -1.42622006      0.406360000      0.341578990    
   7.59300995       19.3733006       12.5812998      -1.58273005       1.07061005      0.566980004    
   8.08825970       20.0146999       12.5734997      -1.78298998       1.67711997      0.723725021    
   6.43623018       18.8904991       12.5876999     -0.464307010     -0.352086991      0.700483978    
   8.21689987       19.5186996       12.6048002      -1.27221000       2.24720001      0.820115983    
   7.18496990       19.2994003       12.5518999      -1.09063995      0.105529003      0.711143970    
   8.43904018       18.5785007       12.5668001      0.211070001       2.36632991      0.805248022    
   7.80698013       18.6637001       12.5663004      0.535391986       1.59572005      0.546838999    
   7.62736988       20.2444992       12.5746002      -2.00694990      0.976858020      0.668395996    
   7.63211012       19.3721008       12.5922003      -1.61825001       1.17203999      0.818180025    
   7.62057018       18.7171001       12.5858002      0.570062995       1.07358003      0.777094007    
   8.22714043       18.7588997       12.5732002       3.54883000E-02   2.31699991      0.705389023    
   8.55801010       18.5725994       12.5606003      0.235420004       2.40074992      0.681795001    
   7.97878981       20.3929996       12.5817003      -2.05295992       1.30846000      0.649506986    
   7.56879997       19.9892006       12.5778999      -1.91656995      0.943208992      0.636483014    
   8.60237026       19.1551991       12.5592003     -0.574599981       2.52657008      0.711341023    
   7.06911993       18.8714008       12.5815001     -0.104575001     -0.163114995      0.820901990    
   6.40424013       20.4253998       12.5724001      -1.86988997      0.265181988      0.728887022    
   7.56081009       19.1068993       12.5745001      -1.28450000      0.408782005      0.511614978    
   7.66435003       19.0590000       12.5691004     -0.601437986       1.99526000      0.871535003    
   6.53111982       17.8449001       12.5689001      0.721358001      0.279913008      0.720538020    
   6.61894989       18.9517994       12.5684996     -0.474362999     -0.363669991      0.749807000    
   7.69158983       19.4463005       12.5733995      -1.61731005       1.28016996      0.747528017    
   7.02259016       19.3383007       12.5731001     -0.991284013     -0.143461004      0.710720003    
   7.43672991       19.8952999       12.5733004      -1.82746005      0.782419980      0.700917006    
   8.21102047       19.1222992       12.5785999     -0.700699985       2.36162996      0.677604020    
   6.79369020       18.7224007       12.5734997      -7.76114017E-02 -0.203923002      0.700478017    
   6.96886015       19.6357994       12.5709000      -1.45721996      -2.13671997E-02  0.782193005    
   7.91303015       18.9713993       12.5888996     -0.241411000       2.07476997      0.553762019    
   7.80523014       19.8680000       12.5689001      -1.80947995       1.41875005      0.720050991    
   8.33901978       19.5088005       12.6033001      -1.16891003       2.32227993      0.621581972    
   8.38796997       19.9074993       12.5712004      -1.56250000       2.01468992      0.714112997    
   8.32040024       18.5410004       12.5945997      0.302386999       2.29540992      0.723847985    
   7.95412016       19.4974003       12.5757999      -1.52927005       1.90886998      0.693862975    
   7.26829004       17.6830997       12.5748997       1.03787005      0.882704020      0.716120005    
   8.66514015       19.7595005       12.5764999      -1.26698995       2.25203991      0.697717011    
   6.48048019       17.7138004       12.5543003      0.950429022      0.251401991      0.675927997    
   7.38703012       19.9087009       12.5614996      -1.85950994      0.674668014      0.639253020    
   7.13672018       18.9605007       12.5661001     -0.217007995      -3.76485996E-02  0.650268018    
   7.67754984       19.0111008       12.5759001      0.356483996       1.75514996      0.491816014    
   7.95480013       18.1100998       12.5811996      0.783721030       1.66969001      0.662768006    
   9.21761036       18.7521992       12.5809002      -7.40811005E-02   2.44888997      0.716485977    
   7.42162991       18.9468002       12.5747995       7.27867009E-03  0.289306998      0.728272021    
   7.49027014       19.2646008       12.5517998      -1.31106997      0.601567984      0.526763976    
   7.28976011       19.7817001       12.5843000      -1.70800996      0.481498003      0.794108987    
   8.14735031       18.7418995       12.5695000       6.96258992E-02   2.18372989      0.724420011    
   7.17133999       19.1711006       12.5619001     -0.720369995       1.98911992E-03  0.663905978    
   7.73189020       18.2581005       12.5678997      0.773198009       1.36879003      0.847711980    
