       20000   11.0002003       4.99999987E-05
   9.93202972       19.0494003       12.6714001      0.775303006       2.19128990      0.651005983    
   10.8294001       18.8194008       12.6567001      0.638665020       2.24728990      0.760653019    
   8.34165955       21.0739002       12.6843004      -1.77797997      0.369446993      0.693265975    
   8.06569958       19.2388992       12.7538996      0.263918996      -9.07155965E-03  0.727087975    
   9.45361996       20.3167992       12.7084999      -1.50050998       1.80967999      0.839932978    
   8.19596958       19.8222008       12.7030001     -0.408540010     -0.263173997      0.755779982    
   8.70252991       19.8917007       12.6990995     -0.406066000       2.23821998E-02  0.500223994    
   9.00279999       19.6443005       12.6562004      0.355859011      0.475645006      0.903886974    
   7.34111977       19.5722008       12.6844997     -0.132730007     -0.134152994      0.746538997    
   8.31671047       19.7830009       12.7289000     -0.341802001     -0.215514004      0.824187994    
   8.79115009       21.3171997       12.7145996      -2.00605989      0.789690018      0.753006995    
   9.30655956       19.9743996       12.7019997      -1.11938000       1.75773001      0.674691021    
   8.87047005       19.7029991       12.7266998      0.162814006      0.212236002      0.795008004    
   9.13883972       19.9396000       12.7055998     -0.666365981      0.252912015       6.49492964E-02
   9.89608955       19.6723995       12.7054005       7.05668982E-03   2.50341010      0.924812973    
   8.79043961       20.2845993       12.7040997      -1.20602000      0.247816995      0.805742025    
   9.19406033       19.7649002       12.6922998      0.467180997      0.856598020      0.521759987    
   8.03135967       20.4487991       12.7329998      -1.18397999     -0.102490000      0.715394974    
   7.65545988       20.2364006       12.6961002     -0.852840006     -0.163845003      0.735619009    
   8.99683952       20.3003006       12.6998997      -1.40389001      0.699450016      0.739252985    
   9.24275970       19.0785007       12.7509003      0.924000025       1.28783000      0.820131004    
   9.57520008       19.3148994       12.7115002      0.685850978       1.85830998      0.731167972    
   8.94153023       19.9979000       12.7122002     -0.822497010      0.286487997      0.764640987    
   9.50706005       19.4550991       12.6877003      0.577874005       1.85193002      0.754661977    
   9.34922981       19.6737995       12.6913996      0.441976994       1.78383994      0.726356983    
   10.6264000       21.0210991       12.7224998      -1.56201005       2.23272991      0.736894011    
   8.71947002       20.2831993       12.7278996      -1.11726999      0.121946000      0.574181974    
   9.36203957       20.6823006       12.7017002      -1.68695998       1.43797004      0.815141022    
   9.00067997       20.1853008       12.6855001      -1.27614999      0.497379988      0.427065015    
   9.21035004       20.1875992       12.7153997      -1.44596004       1.20677996      0.665467024    
   9.68694019       20.8307991       12.7040005      -1.65161002       1.77436996      0.771493971    
   8.04876995       19.7117996       12.7180004     -0.326660991     -0.250012994      0.746222973    
   9.83693027       20.3180008       12.7344999      -1.10908997       2.37287998      0.870850980    
   8.80393982       20.1313000       12.6826000     -0.995545030      0.236285001      0.763005972    
   10.0523996       19.3938999       12.6989002      0.342541009       2.47357988      0.854138017    
   9.42426014       19.4832001       12.6920996      0.666797996       1.72510004      0.628257990    
   9.25010014       21.0629005       12.7048998      -1.86478996       1.10482001      0.716073990    
   9.22558022       20.1858006       12.7245998      -1.48248994       1.22667003      0.764487982    
   9.25722027       19.5326004       12.7172003      0.703966975       1.25658000      0.738649011    
   9.84418964       19.5877991       12.7037001      0.149204999       2.43402004      0.751233995    
   10.1749001       19.3960991       12.6904001      0.355841994       2.51425004      0.736696005    
   9.58802986       21.2131004       12.7110996      -1.90695000       1.42059004      0.695765018    
   9.16160011       20.8001003       12.7053003      -1.77544999       1.02745998      0.681046009    
   10.2115002       19.9768009       12.6899004     -0.451126009       2.63204002      0.766058028    
   8.67416000       19.6987991       12.7126999       8.55837017E-03  -6.65303990E-02  0.862466991    
   8.04605007       21.2696991       12.7040005      -1.74414003      0.391779989      0.774419010    
   9.21996021       19.9398003       12.7047997      -1.59631002       1.25159001      0.546198010    
   9.27546978       19.9111996       12.6983995     -0.560703993       1.96379006      0.797601998    
   8.12236977       18.6662006       12.6998997      0.841876984      0.365415007      0.767477989    
   8.22756958       19.7861996       12.6990995     -0.357800007     -0.260702014      0.796423972    
   9.32472038       20.2569008       12.7033997      -1.46323001       1.45188999      0.791593015    
   8.63768005       20.1700001       12.7038002     -0.882892013      -2.16860995E-02  0.756141007    
   9.04325962       20.7089996       12.7038002      -1.68667996      0.888436019      0.746879995    
   9.82188988       19.9377003       12.7096996     -0.565407991       2.46578002      0.728861988    
   8.40182018       19.5405998       12.7041998       5.91412000E-02  -9.79422033E-02  0.746747017    
   8.56840992       20.4386005       12.7040005      -1.29749000       7.31716976E-02  0.829923987    
   9.51414013       19.7584000       12.7187004      -1.28007000E-02   2.14878011      0.594223022    
   9.42518044       20.6800995       12.6990995      -1.66583002       1.54498005      0.762974977    
   9.95269012       20.3148003       12.7329998      -1.01858997       2.43795991      0.665184021    
   9.99845982       20.7180996       12.7018995      -1.42285001       2.12693000      0.761192977    
   9.92687035       19.3470001       12.7249002      0.449438006       2.39405990      0.781656027    
   9.56906986       20.3071003       12.7061996      -1.38329005       2.02625990      0.741407990    
   8.85328007       18.4932003       12.7054005       1.16558003      0.961901009      0.762338996    
   10.2832003       20.5587997       12.7075996      -1.11098003       2.37357998      0.745239019    
   8.09706020       18.5058002       12.6796999       1.08219004      0.363992006      0.747419000    
   8.98326969       20.7175999       12.6897001      -1.71405995      0.763391972      0.698352993    
   8.74421978       19.7800007       12.6957998      -8.98735002E-02   6.83166012E-02  0.710976005    
   9.33088970       19.8952007       12.6968002     -0.228008002       2.12428999      0.601243019    
   9.56923962       18.9232998       12.7104998      0.919219017       1.77635002      0.707031012    
   10.8209000       19.5590000       12.7117004       6.69263974E-02   2.56103992      0.762408018    
   9.01134014       19.7970009       12.7048998      -5.49471006E-03  0.310672998      0.786436021    
   9.05998993       20.0431004       12.6780005      -1.01829004      0.526955009      0.760833979    
   8.90552044       20.6005993       12.7159996      -1.57290006      0.602038026      0.834599018    
   9.75728035       19.5531998       12.7003002      0.213850006       2.28517008      0.773172021    
   8.78271961       19.9960995       12.6920996     -0.606594026      0.114767000      0.724050999    
   9.33666992       19.0716991       12.6952000      0.915750027       1.46554005      0.889469028    
   10.4871998       20.9253998       12.6753998      -1.43414998       2.19579005      0.773971975    
   8.70335960       19.8476009       12.7145996     -0.315746993       8.46184976E-03  0.881897986    
   10.4853001       20.5739002       12.6883001      -1.05599999       2.42721009      0.806046009    
   7.89259005       20.2975006       12.7378998      -1.00487995     -0.154788002      0.753844023    
   10.1299000       20.0135002       12.7079000     -0.547206998       2.63938999      0.780848026    
   9.37732029       19.8169994       12.7160997      -1.29551999E-02   2.07792997      0.485294998    
   8.11944962       19.5534000       12.7059002     -0.117128998     -0.193477005      0.794767976    
   11.2735996       20.3799000       12.7091999     -0.966304004       2.54349995      0.759364009    
   9.66131973       19.8504009       12.6992998     -0.261020005       2.33150005      0.794607997    
   7.64002991       20.7549000       12.6343002      -1.27986002       3.10878009E-02  0.770686984    
   8.95925999       19.9918003       12.7028999     -0.793282986      0.271140009      0.818967998    
   9.72430038       19.5809002       12.7304001      0.205593005       2.26803994      0.631883979    
   10.9628000       19.1809998       12.7117004      0.346242011       2.42636991      0.724348009    
   8.44845009       20.9517002       12.7339001      -1.74628997      0.330541998      0.767591000    
   8.64937973       19.9169998       12.7152004     -0.459969014      -9.29002985E-02  0.868991971    
   7.68406010       19.4990005       12.7040997      -6.69431016E-02 -0.145987004      0.757457972    
   9.26218033       21.1709995       12.7172003      -1.94818997       1.08418000      0.737137020    
   8.75448990       20.3488998       12.6591997      -1.22318995      0.217265993      0.847151995    
   9.93163967       19.6849003       12.7131996      -1.77104995E-02   2.56657004      0.892793000    
   8.59741020       19.1629009       12.7117996      0.563840985      0.275779992      0.652616024    
   10.6661997       20.0867004       12.6879997     -0.488840014       2.61938000      0.792385995    
   9.77781010       19.3285999       12.7361002      0.522633016       2.25553989      0.894775987    
   8.09858036       18.8514004       12.7133999      0.690427005      0.246514007      0.819002986    
   8.69260979       19.9913006       12.6870003     -0.618053973      -3.50650996E-02  0.606537998    
   8.65124035       20.2332993       12.7282000     -0.995905995       4.16503996E-02  0.852716029    
   10.8736000       20.3661003       12.7194004     -0.772203028       2.50369000      0.788316011    
   8.89700985       20.5067005       12.7044001      -1.48073995      0.545886993      0.774245024    
   9.64904022       19.9120998       12.7308998     -0.459594995       2.29415989      0.812505007    
   10.6279001       18.5949993       12.7665005      0.849169016       2.08305001      0.714780986    
   9.04808998       20.2082005       12.7110996      -1.37540996      0.649233997      0.722477019    
   8.94258022       19.9887009       12.7151003     -0.795213997      0.204689994      0.771685004    
   10.7316999       20.8342991       12.7428999      -1.38049996       2.29703999      0.766709030    
   8.75255013       19.7889004       12.7024002     -0.108897001       6.43194020E-02  0.645843983    
   8.74645042       18.2961006       12.6766005       1.32034004      0.799745977      0.721415997    
   8.97076035       19.5044994       12.6962996      0.621617019      0.572026014      0.891569972    
   8.99090004       18.3610001       12.6651001       1.23879004       1.06310999      0.773461998    
   8.96656036       19.8621006       12.7042999     -0.318334997      0.237382993      0.773795009    
   9.32205963       19.5727005       12.7249002      0.573930025       1.48938000      0.878346980    
   9.19999027       19.9988003       12.6971998      -1.36111999      0.873695016       1.18452001    
   9.01580048       19.0669994       12.6821003      0.888686001      0.903548002      0.798035026    
   9.36495018       19.3917999       12.6710997      0.721433997       1.51016998      0.929893017    
   9.64719963       21.0548992       12.6990004      -1.77112997       1.57875001      0.757142007    
   7.90749979       19.5296001       12.7185001     -0.105888002     -0.159960002      0.723384023    
   8.15946007       18.8969002       12.6838999      0.650738001      0.235136002      0.777917027    
   9.16522026       21.5382996       12.6961002      -2.09691000       1.20183003      0.754670978    
   8.40312004       19.9470997       12.7327003     -0.551402986     -0.199717000      0.976817012    
   9.92436981       18.9412003       12.6817999      0.867568016       2.10330009      0.827434003    
   9.27346039       19.9377995       12.7059002      -1.18388999       1.87700999      0.836794019    
   9.51375961       19.9188995       12.7025995     -0.603763998       2.23344994      0.477387011    
   8.02762032       19.6131992       12.6990004     -0.196296006     -0.221171007      0.756730020    
   9.57596970       20.4106007       12.6837997      -1.42629004       1.93689001      0.671648979    
   9.52311039       19.7837009       12.6974001      -8.83269012E-02   2.18932009      0.570995986    
   11.2748003       20.3372993       12.7060003     -0.915531993       2.53904009      0.764083028    
   9.64488983       21.5757008       12.6941004      -2.08168006       1.59529996      0.680872977    
   9.51688004       19.7938004       12.7040997     -0.174695000       2.20533991      0.675607026    
   9.63702011       19.7936001       12.6679001     -0.140038997       2.26841998      0.760151982    
   10.3163996       18.4242001       12.6814003       1.05675006       1.88794005      0.692413986    
   9.21074009       18.8178997       12.6843996      0.995020986       1.27936006      0.717197001    
   9.74997997       20.0695000       12.7174997     -0.856992006       2.40037990      0.813189983    
   9.40450001       20.3090992       12.7180004      -1.46921003       1.71156001      0.643175006    
   9.10618019       21.2710991       12.7032003      -2.04379010       1.01052999      0.746654987    
   7.74872017       18.9713001       12.7004004      0.488590002       8.62964019E-02  0.743629992    
   9.48246002       19.2700996       12.7002001      0.759935021       1.66612995      0.792311013    
   9.27801991       20.8355007       12.6969995      -1.77945995       1.20088995      0.711769998    
   8.00395012       20.5695000       12.6913004      -1.30639005      -3.44659016E-02  0.712041020    
   9.29848957       20.3533001       12.6787996      -1.58950996       1.47323000      0.628100991    
   7.36496019       19.6774006       12.7082996     -0.235106006     -0.150277004      0.707491994    
   7.72971010       19.6548004       12.6939001     -0.259209991     -0.186212003      0.707297027    
   10.3199997       20.2970009       12.7137003     -0.826189995       2.53404999      0.708342016    
   10.3170004       18.8918991       12.7074003      0.778448999       2.25424004      0.721644998    
   8.79246998       20.1165009       12.7053003     -0.957354009      0.205449000      0.764501989    
   9.54965973       19.0212994       12.6794004      0.881904006       1.77691996      0.883944988    
   9.17469025       20.8992996       12.6870003      -1.82998002       1.03032994      0.766411006    
   9.61575031       19.4598007       12.6703997      0.444821000       2.01304007      0.586748004    
   10.2005997       20.4020996       12.7159004     -0.993224025       2.46420002      0.795623004    
   11.1338997       20.3712006       12.7244997     -0.905387998       2.48495007      0.735505998    
   9.07268047       20.5041008       12.6878996      -1.60946000      0.888031006      0.795242012    
   7.49463987       20.1102009       12.7013998     -0.679502010     -0.167952999      0.749936998    
   8.94637012       20.1432991       12.7026997      -1.13987994      0.345086992      0.752277970    
   7.84789991       19.7593002       12.7133999     -0.383430988     -0.210666999      0.784824014    
   11.2131996       20.0562000       12.7341995     -0.585308015       2.52516007      0.747211993    
   8.49164963       19.9449997       12.7039003     -0.474204004     -0.169814005      0.770196974    
   9.17329025       21.4559994       12.6954002      -2.07929993       1.16194999      0.776916981    
   9.70555973       19.5111008       12.6955996      0.316920996       2.20975995      0.576937973    
   8.89148045       19.6688004       12.6973000      0.257301003      0.264295995      0.688230991    
   9.25911999       20.0314999       12.7073002      -1.25635004       1.48455000      0.802114010    
   9.89636993       19.8885994       12.7011995     -0.399426997       2.55163002      0.734943986    
   8.84502029       20.0650005       12.7061005     -0.859540999      0.203172997      0.652436018    
   8.93019009       19.3915997       12.7145996      0.621469021      0.489412993      0.844946027    
   9.84206009       19.1082001       12.7014999      0.711920977       2.15970993      0.700336993    
   8.66720009       21.5401001       12.7249002      -2.03088999      0.855009973      0.760981977    
   9.23204041       19.7586002       12.7062998      0.459737003       1.09737003      0.780242026    
   8.88842964       20.6089993       12.7053003      -1.56626999      0.583611012      0.763617992    
   8.51089954       19.1662006       12.7330999      0.526675999      0.190790996      0.782613993    
   9.19563007       19.5298996       12.7161999      0.634715974       1.08736002      0.756923020    
   9.47657013       18.8316994       12.6919003       1.03433001       1.63604999      0.732140005    
   10.5818996       21.0687008       12.6985998      -1.60889995       2.20988011      0.753822029    
   10.8941002       18.9615002       12.7088003      0.523805022       2.32776999      0.737509012    
   10.3736000       20.8162003       12.6812000      -1.34268999       2.22814012      0.764495015    
   9.67745018       19.7189007       12.7453003      -3.20460983E-02   2.32119989      0.712257028    
   9.21722031       18.7070007       12.6959000       1.09870005       1.31789005      0.692771971    
   8.56295013       20.4270992       12.7203999      -1.28302002       6.26334995E-02  0.709038019    
   8.60398960       20.3551998       12.6931000      -1.16240001       8.06943029E-02  0.759860992    
   10.8139000       19.2418003       12.7121000      0.375638992       2.45332003      0.771942973    
   8.40684032       20.9134998       12.7186003      -1.70521998      0.282081008      0.843280971    
   8.41145039       20.4897003       12.6878004      -1.30081999      -2.67117005E-02  0.721372008    
   8.32544994       19.7803001       12.7065001     -0.327993989     -0.211502001      0.707157016    
   9.44266987       19.9232998       12.7123003     -0.524462998       2.21120000      0.658707023    
   9.49042988       19.2803993       12.7056999      0.739952981       1.68961000      0.709004998    
   10.0185003       19.4176998       12.6869001      0.317018002       2.49004006      0.760043025    
   8.85768986       20.2947006       12.7049999      -1.32339001      0.379994005      0.919309020    
   8.92481995       19.9985008       12.7109003     -0.838505983      0.202199996      0.816688001    
   9.62874985       18.8668003       12.6872997      0.993368983       1.82958996      0.814423978    
   9.03489971       19.3227997       12.6988001      0.765181005      0.706429005      0.696017981    
   9.84391022       20.4918003       12.6981001      -1.28871000       2.24485993      0.796481013    
   7.91190004       20.5300007       12.7025995      -1.23475003      -6.39438033E-02  0.762356997    
   9.15925026       19.7234993       12.7116003      0.519491017      0.737246990      0.804328978    
   7.87283993       19.3801994       12.7147999       5.39873987E-02 -0.100836001      0.731388986    
   10.4259996       19.7366009       12.7156000      -8.88430998E-02   2.62898993      0.821770012    
   8.78707981       18.7196999       12.7118998       1.00019002      0.821958005      0.789173007    
   9.11787987       21.2577991       12.7221003      -2.03325009       1.01422000      0.733518004    
   10.5347004       18.9349003       12.7058001      0.703137994       2.29162002      0.743076026    
   8.17479038       20.2600994       12.6898003      -1.01433003     -0.191303000      0.816815019    
   9.25946999       19.5587006       12.7013998      0.570846975       1.32429004      0.804814994    
   9.10363960       19.8722992       12.6633997     -0.207273006      0.303314000      0.678442001    
   10.9188004       18.9867992       12.6703997      0.494462997       2.33923006      0.682102978    
   9.39791012       20.3127995       12.7014999      -1.47912002       1.69299996      0.858518004    
   8.75656033       19.5354996       12.7125998      0.345624000      0.108585998      0.745453000    
   9.18015003       20.9892006       12.7053003      -1.84640002       1.00312996      0.848405004    
   9.19013023       19.5907001       12.7122002      0.570690989       1.11169004      0.781569004    
   9.27492046       20.0200996       12.6796999      -1.38417006       1.48322999      0.660103977    
   9.17607021       20.1849003       12.7042999      -1.47607005       1.02339995      0.845611989    
   9.46706963       19.2817993       12.6996002      0.743227005       1.65753996      0.599781990    
   8.96033955       18.8540001       12.6982002      0.938368976      0.930679977      0.759540021    
   9.26461983       19.3003998       12.7326002      0.788797975       1.21982002      0.753652990    
   9.59041023       18.5125008       12.6701002       1.17891002       1.63689005      0.738709986    
   10.5743999       20.0242996       12.7319002     -0.407413006       2.63496995      0.739670992    
   8.93513012       19.3236008       12.7032003      0.719272971      0.558274984      0.680275023    
   9.37131977       19.1977005       12.7236996      0.869720995       1.49222004      0.619847000    
   8.66077042       19.7724991       12.6802998     -0.153268993      -9.51931030E-02  0.600113988    
   9.01972008       18.7255001       12.7138004       1.06333995       1.07772005      0.733435988    
   8.79459953       19.5349007       12.7115002      0.361988008      0.204377994      0.785547018    
   9.49971962       19.5492001       12.7124004      0.534379005       1.89145005      0.822566986    
   9.34315014       19.5224991       12.7118998      0.696934998       1.48291004      0.822628021    
   8.24944973       19.7014999       12.6947002     -0.239262998     -0.237703994      0.895003974    
   8.68513012       19.8827000       12.7462997     -0.383062989      -5.41187003E-02  0.718043983    
   8.97346020       19.0809002       12.7419004      0.860867977      0.843981028      0.975805998    
   8.13078976       20.2091007       12.6885996     -0.954380989     -0.218413994      0.699835002    
   7.49301004       19.8045006       12.7221003     -0.372689992     -0.177928999      0.762818992    
   10.5634003       20.9839001       12.7133999      -1.54745996       2.19145989      0.768108010    
   10.6001997       20.8442993       12.7166996      -1.34370995       2.27090001      0.748975992    
   7.84614992       21.1495991       12.7087002      -1.60896003      0.265451998      0.728671014    
   10.3259001       18.8173008       12.7098999      0.836654007       2.19330001      0.733834982    
   8.87473011       20.7115993       12.7117004      -1.66909003      0.570514977      0.747233987    
   7.15418005       20.0496006       12.7062998     -0.555571973     -0.143420994      0.760481000    
   9.08670998       18.9902992       12.7125998      0.909054995       1.05329001      0.867204010    
   8.79603004       21.5004997       12.7203999      -2.04693007      0.914658010      0.810594976    
   9.67214012       21.3020992       12.7077999      -2.00135994       1.52631998      0.757300019    
   8.75088978       20.3376007       12.7061005      -1.21123004      0.198678002      0.574832022    
   8.56713009       19.5900993       12.7017002      0.150206998      -4.47988994E-02  0.803704977    
   8.10006046       21.0305996       12.6921997      -1.64689004      0.255730987      0.742735028    
   8.10184956       20.3561001       12.7521000      -1.10104001     -0.165741995      0.788414001    
   10.3521004       19.2553997       12.7042999      0.486061007       2.47259998      0.763424993    
   10.3253002       20.4074001       12.6954002     -0.943543017       2.47259998      0.827292979    
   8.21875954       18.8603001       12.7007999      0.701201022      0.285169989      0.759383023    
   8.65651035       19.7896996       12.6990995     -0.195219994      -9.72499996E-02  0.798919022    
   9.33043003       20.0962009       12.7038002      -1.19219005       1.66375005      0.710375011    
   9.29918003       19.3540001       12.7046003      0.781467021       1.35142004      0.817053974    
   8.49394989       20.6023998       12.7000999      -1.44047999       8.74802023E-02  0.757409990    
   8.67685032       19.5969009       12.7208996      0.212530002       1.78548992E-02  0.754890978    
   9.27585983       20.4482002       12.6915998      -1.65522003       1.32883000      0.760852993    
   9.32929039       20.4141006       12.7016001      -1.61804998       1.50125003      0.816995978    
   8.92255020       19.9456005       12.6931000     -0.624188006      0.165285006      0.563390970    
   7.91807985       20.9937000       12.7049999      -1.54902005      0.189952001      0.760293007    
   9.27702999       19.9043999       12.7070999     -0.681181014       2.21650004      0.948858976    
   9.08131027       18.7040005       12.7088003       1.08377004       1.15813005      0.771211028    
   8.56754017       19.8871994       12.7559004     -0.382337004     -0.131297007      0.816564977    
   10.3111000       20.8153992       12.7207003      -1.35631001       2.22049999      0.789169014    
   10.2016001       19.6222992       12.6998997       6.16680011E-02   2.60315990      0.711673975    
   9.04932976       19.8889999       12.6869001     -0.394273996      0.182752997      0.370025009    
   10.2718000       20.9699993       12.7180004      -1.51153004       2.07140994      0.711878002    
   10.6693001       20.6068993       12.7103996      -1.05005002       2.40074992      0.769905984    
   9.16427994       19.4202003       12.7161999      0.783061981       1.07483995      0.678431988    
   8.79761982       18.9997005       12.6973000      0.799821019      0.600966990      0.619894028    
   9.23054028       20.4095001       12.6807003      -1.61118996       1.26870000      0.897460997    
   8.96115971       20.0279999       12.6897001     -0.868945003      0.349415004      0.356153995    
   8.56153011       19.3134003       12.7118998      0.440486997      0.149305001      0.802551985    
   9.53108025       20.9111004       12.6664000      -1.77092004       1.51546001      0.730844975    
   10.3325005       21.1182003       12.7045002      -1.71226001       2.03942990      0.794152975    
   9.58382988       18.6427002       12.6980000       1.14201999       1.68088996      0.807299018    
   10.3865995       20.5806007       12.7108002      -1.07571006       2.40724993      0.784142017    
   10.4675999       21.1909008       12.7068005      -1.72651994       2.14968991      0.810936987    
   8.22966957       20.2182007       12.6977997     -0.938739002     -0.204326004      0.690028012    
   9.76099014       20.0807991       12.7013998     -0.881817997       2.39511991      0.730838001    
   9.11238003       19.1779995       12.7158003      0.888090014      0.994818985      0.936973989    
   8.39653015       20.6236992       12.7040997      -1.45500004       6.19729012E-02  0.765789986    
   8.86878967       19.8383007       12.6969995     -0.295832992       9.67867002E-02  0.776004016    
   8.72165012       18.9150009       12.7055998      0.814502001      0.601940989      0.783237994    
   9.20071030       20.4636993       12.7080002      -1.64940000       1.14450002      0.861276984    
   9.26597023       19.9778996       12.7006998      -1.36518002       1.68395996       1.28930998    
   9.31326008       19.8980999       12.7136002     -0.742253006       2.18816996       1.20966005    
   8.79815006       21.2439995       12.6998997      -1.99590003      0.748978972      0.765110016    
   9.32266045       21.0520992       12.6921997      -1.85029995       1.19050002      0.818470001    
   8.46166992       20.2971001       12.7079000      -1.08097994      -7.49322996E-02  0.765964985    
   9.88154984       19.5510006       12.7161999      0.214277998       2.46855998      0.711417019    
   8.92311001       20.4769001       12.6813002      -1.48800004      0.554781973      0.911866009    
   10.0105000       20.3465996       12.7294998      -1.04857004       2.45137000      0.711266994    
   10.0592003       19.9559002       12.6906996     -0.460438997       2.63077998      0.690683007    
   9.50553989       19.0972996       12.6976995      0.841677010       1.76097000      0.813013971    
   7.94851017       20.2385006       12.6756001     -0.940257013     -0.186168998      0.746797979    
   8.93984032       19.4214001       12.6812000      0.619616985      0.523832023      0.643341005    
   8.91168976       20.3339996       12.7038002      -1.42531002      0.524151981      0.744495988    
   8.74392033       20.0300999       12.6906996     -0.704805017       8.18573013E-02  0.863655984    
   8.98114967       20.6012001       12.7202997      -1.61833000      0.748897016      0.586130023    
   9.09694958       18.8374004       12.7028999      0.975180984       1.12430000      0.798561990    
   9.90874004       19.6014004       12.6959000      0.121450000       2.52044010      0.795373023    
   9.28726959       19.7404003       12.7058001      0.456328005       1.50278997      0.375066012    
   10.3438997       19.9116993       12.7389002     -0.328419000       2.64627004      0.838788986    
   7.06696987       19.7751999       12.7059002     -0.274987012     -0.150912002      0.800725996    
   8.31877995       18.4346008       12.7086000       1.14310002      0.511246026      0.755683005    
   8.10546970       20.7707005       12.7087002      -1.50880003       9.43107978E-02  0.767338991    
   9.95139027       19.9915009       12.6900997     -0.544250011       2.60355997      0.833096027    
   8.79559994       18.5583992       12.6898003       1.12392998      0.885812998      0.782176018    
   8.99617004       19.3654995       12.7125998      0.690463006      0.650102019      0.823849022    
   9.26064014       19.2922993       12.6873999      0.808497012       1.19796002      0.786953986    
   10.2607002       20.1798992       12.7084999     -0.690370977       2.58929992      0.824711978    
   9.92887974       20.7108002       12.7068996      -1.44499004       2.09629989      0.780161023    
   8.85256958       18.8083000       12.7069998      0.931896985      0.801627994      0.736795008    
   9.06169033       19.8325005       12.6993999     -0.170644000      0.225367993      0.773016989    
   9.80646992       20.3321991       12.7049999      -1.13049996       2.32851005      0.755407989    
   8.15904999       18.7600002       12.7049999      0.787945986      0.331102014      0.717400014    
   8.75858974       19.4885006       12.7048998      0.431097001      0.169927999      0.817433000    
   10.3310003       19.5170002       12.7062998      0.177834004       2.57832003      0.749782026    
   10.3542995       20.4356003       12.7103996     -0.952098012       2.46461010      0.753185987    
   8.40517998       20.9270992       12.6858997      -1.71906996      0.294032007      0.760792017    
   9.97002983       21.3598003       12.7051001      -1.94255996       1.79435003      0.770920992    
   9.38132000       19.9736996       12.7075996     -0.873228014       2.02713990      0.785039008    
   9.43715000       20.6653996       12.7063999      -1.65936995       1.57476997      0.736661971    
   8.67483044       19.8866997       12.7086000     -0.376695007      -6.48069978E-02  0.659973979    
   8.91040039       19.1242008       12.7003002      0.815168977      0.688928008      0.880725026    
   7.46614981       19.5226002       12.7054996      -8.30100998E-02 -0.132347003      0.739126980    
   9.64371967       20.2115002       12.7255001      -1.17565000       2.19310999      0.683677018    
   9.47609043       20.6483994       12.7280998      -1.63753998       1.64614999      0.792959988    
   9.64583015       19.9130001       12.6765003     -0.470907003       2.28831005      0.557967007    
   10.2570000       20.2775993       12.6955996     -0.820563018       2.54555988      0.787011981    
   9.73575974       19.1327000       12.7028999      0.741657972       2.08354998      0.945744991    
   9.76677990       18.9463005       12.7063999      0.908113003       2.00548005      0.782571018    
