       20000   11.0002003       4.99999987E-05
 -0.578545988      -1.55791998      0.155996993       2.17400002       1.30436003     -0.622033000    
 -0.533366978     -0.700312972      0.145505995       1.06661999       2.70338988     -0.712204993    
  -2.83244991     -0.894250989      0.162463993       2.62616992       1.85257006     -0.680359006    
 -0.626308978      0.198029995       7.69862011E-02   1.26569998       2.97202992     -0.967100024    
 -0.356278986     -0.962171018      0.184559003       2.14403009       3.22063994      -1.08323002    
   1.27176000E-02  -1.32800996      0.135756001       1.55361998       3.15963006     -0.861922026    
 -0.627291024      -1.22705996      0.144014999       3.23650002       2.20612001     -0.649163008    
  -1.38520002      -2.92636991     -0.196723998       1.78805995       2.35574007     -0.114822999    
  -1.05727994      -3.91648006      0.774442017       1.98090994       2.40301991     -0.821455002    
  -5.30799007      -8.96265030       2.23216009       1.40181005     -0.437577993      -8.09262991E-02
  0.402152002      -1.54820001      0.404749006       1.95409000       2.47153997     -0.647516012    
  -4.37937021      -8.49530983       2.26874995       1.52785003      -7.98536986E-02 -0.159171999    
 -0.886310995      -3.53356004      0.650165975       2.00869012       2.63637996     -0.905157030    
 -0.815743983     -0.874647975      0.300069988       4.63911009       2.09678006      -1.23476005    
 -0.796205997     -0.816388011      0.313454986       2.86998010       3.88210011      -1.13044000    
 -0.541962028     -0.720313013       5.06022982E-02  0.305552989       2.24823999      -1.48706996    
  -1.28783000      0.332756996       4.91835997E-02   1.95652997      0.576117992     -0.849169016    
 -0.307022989      -1.65847003      0.153460994       2.49249005       2.80631995     -0.965157986    
 -0.875883996     -0.573525012      0.170130000       1.41830003       1.73256004     -0.645301998    
 -0.579918027      -1.12261999      0.144711003       1.70009995       2.46359992     -0.734462976    
  -3.98536992      -9.02546024       2.68484998       1.32271004       5.69636002E-02  -9.28874984E-02
 -0.224678993      -1.54266000      0.139234006       2.33021998       2.93695998     -0.663255990    
 -0.834048986      -1.55732000      0.168451995       3.10939002      0.480823010     -0.737980008    
  -3.77198005      -8.93216991       2.83179998       1.25257003      0.201882005     -0.111024000    
 -0.857071996     -0.532418013      -2.39671003E-02  -1.58792996      0.650844991     -0.242512003    
  -2.14620996      -2.20501995      0.543527007      0.223923996       2.59707999     -0.444907993    
  -1.78833997     -0.758791029     -0.400123000      0.824855983      -1.08829999      0.842068970    
 -0.171664000     -0.983021975      0.131357998       1.51749003       3.43904996     -0.867449999    
 -0.937448025      -3.33702993      0.645960987       1.93772995       2.80014992     -0.921971977    
  -1.29638004     -0.345113009     -0.257450998       1.31169999      -1.29933000       1.00309002    
 -0.714868009     -0.988128006      0.126552001       1.48452997       1.56207001     -0.920717001    
 -0.566763997     -0.613017023       7.91527033E-02   1.64978004       2.71426010     -0.850506008    
 -0.458279014      -1.02499998      0.222917005       8.65364000E-02   2.76068997      -1.60363996    
  -1.16331995      -6.33081007      0.827750981       2.23272991      0.723895013     -0.483310014    
  -6.28348017      -10.7152996       3.10267997      0.953592002     -0.777464986      0.181071997    
  -2.30438995      -6.50928020       2.02065992       1.44798994       1.20589995     -0.501016974    
 -0.320008993      -1.28586996      0.141761005       2.59927011       2.65776992     -0.563202024    
 -0.783100009      0.546247005      -9.30714011E-02   1.74747002       1.12546003     -0.843167007    
  0.450614005      -1.17218006      0.274403006       1.08387995       1.65913999      -1.45721996    
 -0.204347998      -1.30086994      0.107841000       2.49552989       2.74236989     -0.942447007    
  -1.68216002      -2.98936009     -0.208469003       1.86148000       2.19672990     -0.178737998    
  -2.98120999     -0.985310018      0.358673006       1.67144001       2.35260010     -0.752592981    
  -7.05700016      -10.8551998       2.97718000      0.853034019      -1.00347996      0.210359007    
 -0.623113990      -1.11169004      0.136105999       1.45854998       2.64375997     -0.850773990    
 -0.322540998      -1.14092004      0.128647998       1.83085001       2.64004993     -0.492262989    
 -0.622802019      -1.09345996      0.131571993       1.49340999       2.58421993      -1.13979006    
  -3.20193005      -2.39643002      0.309985012       2.17758989       1.92904997     -0.265193999    
 -0.360834002      -1.65657997       9.86012965E-02   2.56621003       2.27849007     -0.808387995    
 -0.749507010      -1.08013999      0.140991002       1.64456999      0.822138011     -0.676576018    
  -4.31224012      -9.03003979       2.44225001       1.38426995      -8.40016976E-02  -9.34638008E-02
  -3.61841989      -8.73007011       3.12017989       1.09627998      0.406553000     -0.158641994    
 -0.826317012      -1.34209001      0.146215007       3.15063000      0.511776984     -0.118211001    
  -2.94931006      -1.28961003       8.22639018E-02   2.60478997       1.89674997     -0.564064980    
  -1.64370000     -0.356193006      0.253710002       2.18905997      0.944932997     -0.442813009    
 -0.895597994      -1.14672995      0.122332998       1.99593997      0.706991971     -0.598196983    
  0.113367997      -1.93190002      0.243101001       2.44137001       2.43223000     -0.607071996    
 -0.888926983      -1.20585001      0.130974993       2.42691994      0.954847991     -0.501034975    
  -9.10118008      -10.0050001       2.54435992      0.565339983      -1.45815003      0.254869014    
  -1.43093002      -1.00860000      0.120614998       3.09625006     -0.418121994     -0.315259993    
  -1.44084001      -1.12023997      0.273932010       3.32764006     -0.309563011      -1.22639000    
  -1.28964996      -1.29505002      0.111605003       2.79773998      0.483974993     -0.506128013    
 -0.820914984     -0.981712997      0.178889006       1.38990998       1.24849999     -0.450320005    
  -1.13929999     -0.347635001      -2.72634998E-02  0.802788973       2.16992998     -0.826968014    
  -4.01545000      -8.03853989       1.95483994       1.65365005       7.23225027E-02 -0.231933996    
  -1.21712995      0.535109997      0.325177014       1.76783001       1.27453005     -0.733286023    
   6.62069991E-02  -1.42290998      0.183998004       2.51059008       2.52133012     -0.529088020    
  -1.59500003      0.320427001      0.445232987       2.44817996      0.475852996     -0.630361021    
 -0.555782974     -0.856733978      0.136950999      0.949415028       2.44285011     -0.546999991    
 -0.825411975     -0.893766999      0.201585993       3.63485003     -0.465169996     -0.567762971    
 -0.899146974      -1.24970996      0.147643000       2.42420006      0.811684012     -0.613986015    
 -0.887494028     -0.807425976      0.118565001       1.74430001      0.756901979     -0.939150989    
  -1.44385004     -0.963617027      0.370642006       4.15534019       1.86811996     -0.721809030    
  -1.50391996      -1.23166001      0.390888989       1.64254999      0.712348998     -0.275117010    
  -3.52936006      -7.32132006       1.41147995       1.95650995       7.42222965E-02 -0.339780986    
 -0.512435973      -1.98365998      0.179241002       3.19900990       1.70254004     -0.628463984    
 -0.123058997      -1.06984997      0.244284004      0.489428014       2.71587992      -1.46876001    
 -0.628937006      -2.00693011      0.238930002       3.79970002      0.676081002     -0.364001989    
   1.05929005      0.605898023      -7.00216964E-02   1.18009996      0.907123029      0.134203002    
 -0.688018978      -1.22000003      0.138933003       3.32564998       1.76644003     -0.916787028    
 -0.691923976      -1.22029996      0.135424003       3.00450993       1.35948002      -1.09110999    
  -1.34536004       2.66715009E-02  0.238599002     -0.614928007      -1.76890004     -0.407222003    
  -1.48794997     -0.833425999      0.161828995       2.30555010     -0.313262999     -0.517018974    
 -0.466064990      -1.15271997      0.160715997       2.26716995       3.01229000     -0.871662021    
  -1.02558005      -1.70374000       5.53236008E-02   3.82725000       4.91877012E-02 -0.561353981    
  -1.34381998     -0.953550994      0.242596999       1.30080998      0.838711977      -2.72757001E-02
 -0.177661002      0.189830005     -0.279861987       3.13179994       1.72641003     -0.236726999    
  -2.87829995     -0.714191973      0.574926972       1.99658000       2.16637993     -0.704029024    
 -0.802017987     -0.726140022      0.227849007       2.42486000       3.93102002      -1.39365995    
 -0.701894999     -0.684979975      0.153677002       1.28339005       1.51690996     -0.503974974    
  -1.51297998     -0.985490024      0.294669002       3.19657993     -0.300897986      -1.19289005    
  -1.61065996      0.445708990      0.413096994       2.07843995      0.837186992     -0.681961000    
  -1.49877000      -1.51146996      0.109987997       3.40461993       2.68318009      0.177736998    
  -1.02549005      -3.47743011      0.653272986       1.89401996       2.73417997     -0.859779000    
 -0.634274006      -2.20072996E-02 -0.261729002       2.90007997      0.931912005       6.40939996E-02
 -0.944061995      0.886357009      0.288165003      -1.06682003     -0.446947992     -0.118441001    
  -1.19712996      0.856774986      0.208724007     -0.828303993     -0.678113997     -0.241974995    
 -0.977747023      -2.38180995     -0.332390010       1.98826003       4.66617011E-02  -1.09495997    
 -0.424024999     -0.931724012      0.151448995       1.34539998       3.26636004     -0.844496012    
  0.159198001      -1.07174003     -0.178380996      0.605479002       1.94194996     -0.423831999    
 -0.584695995      -1.12939000      0.146106005       1.98154998       2.54583001     -0.637090981    
  -1.20243001      -3.49135995      0.897395015       1.73548996       2.69932008      -1.00498998    
  -2.18215990      -9.29727033E-02   2.78522000E-02  0.399901003      -1.20931995      0.319867998    
 -0.829684019      -1.21677005      0.151427999       2.27519989      0.870774984     -0.950124025    
 -0.619657993      -1.54132998      0.145870000       3.02747011       1.95772004     -0.711059988    
  0.196006998      -1.07530999      0.136949003       1.00458002       2.77987003      -1.18127000    
 -0.419366002      -1.77921999      0.153894007       3.58516002       1.80453002     -0.451790988    
